date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:19:00	2144/2144	---M-Z	200	added ('OK')	text/css	etag:%22860-6053ab3081da1-gzip%22	https://mannatthemes.com/robotech/default/assets/libs/jsvectormap/css/jsvectormap.min.css	C:/Mes%20Sites%20Web/2A/mannatthemes.com/robotech/default/assets/libs/jsvectormap/css/jsvectormap.min.css	(from https://mannatthemes.com/robotech/default/maps-vector.html)
19:19:00	32835/32835	---M-Z	200	added ('OK')	application/javascript	etag:%228043-6053ab3081da1-gzip%22	https://mannatthemes.com/robotech/default/assets/libs/jsvectormap/js/jsvectormap.min.js	C:/Mes%20Sites%20Web/2A/mannatthemes.com/robotech/default/assets/libs/jsvectormap/js/jsvectormap.min.js	(from https://mannatthemes.com/robotech/default/maps-vector.html)
19:19:01	1872/1872	---M-Z	200	added ('OK')	application/javascript	etag:%22750-6053ab305eb1e-gzip%22	https://mannatthemes.com/robotech/default/assets/js/pages/vector-map.init.js	C:/Mes%20Sites%20Web/2A/mannatthemes.com/robotech/default/assets/js/pages/vector-map.init.js	(from https://mannatthemes.com/robotech/default/maps-vector.html)
19:19:01	102233/102233	---M-Z	200	added ('OK')	application/javascript	etag:%2218f59-6053ab3081da1-gzip%22	https://mannatthemes.com/robotech/default/assets/libs/jsvectormap/maps/world.js	C:/Mes%20Sites%20Web/2A/mannatthemes.com/robotech/default/assets/libs/jsvectormap/maps/world.js	(from https://mannatthemes.com/robotech/default/maps-vector.html)
19:19:01	1896/1896	---M--	200	added ('OK')	image/png	etag:%22768-6053ab3058d5e%22	https://mannatthemes.com/robotech/default/assets/images/bell.png	C:/Mes%20Sites%20Web/2A/mannatthemes.com/robotech/default/assets/images/bell.png	(from https://mannatthemes.com/robotech/default/email-templates-alert.html)
19:19:02	32733/32733	---M--	200	added ('OK')	image/png	etag:%227fdd-6053ab305db7e%22	https://mannatthemes.com/robotech/default/assets/images/widgets/bg-p.png	C:/Mes%20Sites%20Web/2A/mannatthemes.com/robotech/default/assets/images/widgets/bg-p.png	(from https://mannatthemes.com/robotech/default/pages-profile.html)
19:19:02	14512/14512	---M--	200	added ('OK')	image/jpeg	etag:%2238b0-6053ab305eb1e%22	https://mannatthemes.com/robotech/default/assets/images/widgets/post-3.jpg	C:/Mes%20Sites%20Web/2A/mannatthemes.com/robotech/default/assets/images/widgets/post-3.jpg	(from https://mannatthemes.com/robotech/default/pages-profile.html)
19:19:03	45875/45875	---M--	200	added ('OK')	image/jpeg	etag:%22b333-6053ab305eb1e%22	https://mannatthemes.com/robotech/default/assets/images/widgets/post-2.jpg	C:/Mes%20Sites%20Web/2A/mannatthemes.com/robotech/default/assets/images/widgets/post-2.jpg	(from https://mannatthemes.com/robotech/default/pages-profile.html)
19:19:04	44672/44672	---M--	200	added ('OK')	image/jpeg	etag:%22ae80-6053ab305eb1e%22	https://mannatthemes.com/robotech/default/assets/images/widgets/post-1.jpg	C:/Mes%20Sites%20Web/2A/mannatthemes.com/robotech/default/assets/images/widgets/post-1.jpg	(from https://mannatthemes.com/robotech/default/pages-profile.html)
19:19:04	696/696	---M--	200	added ('OK')	image/png	etag:%222b8-6053ab3081da1%22	https://mannatthemes.com/robotech/default/assets/libs/leaflet/images/layers.png	C:/Mes%20Sites%20Web/2A/mannatthemes.com/robotech/default/assets/libs/leaflet/images/layers.png	(from https://mannatthemes.com/robotech/default/assets/libs/leaflet/leaflet.css)
19:19:05	67038/67038	---M--	200	added ('OK')	image/png	etag:%22105de-6053ab305db7e%22	https://mannatthemes.com/robotech/default/assets/images/widgets/error.png	C:/Mes%20Sites%20Web/2A/mannatthemes.com/robotech/default/assets/images/widgets/error.png	(from https://mannatthemes.com/robotech/default/auth-404.html)
19:19:05	1259/1259	---M--	200	added ('OK')	image/png	etag:%224eb-6053ab3081da1%22	https://mannatthemes.com/robotech/default/assets/libs/leaflet/images/layers-2x.png	C:/Mes%20Sites%20Web/2A/mannatthemes.com/robotech/default/assets/libs/leaflet/images/layers-2x.png	(from https://mannatthemes.com/robotech/default/assets/libs/leaflet/leaflet.css)
19:19:05	1466/1466	---M--	200	added ('OK')	image/png	etag:%225ba-6053ab3081da1%22	https://mannatthemes.com/robotech/default/assets/libs/leaflet/images/marker-icon.png	C:/Mes%20Sites%20Web/2A/mannatthemes.com/robotech/default/assets/libs/leaflet/images/marker-icon.png	(from https://mannatthemes.com/robotech/default/assets/libs/leaflet/leaflet.css)
